20210701125344,0.0,0.0
,adress,rssi,uuid
0,73:1d:b2:40:72:ea,-75,0000fd6f-0000-1000-8000-00805f9b34fb
1,00:a0:50:52:f3:a8,-77,null
2,75:96:06:01:05:fb,-95,null
3,79:ba:18:2c:04:31,-101,null
4,27:38:1c:d2:8f:76,-95,0000fd6f-0000-1000-8000-00805f9b34fb
5,4d:d1:68:68:7c:b2,-94,null
6,c2:1f:46:3c:b7:61,-96,null
