20210701124921,0.0,0.0
,adress,rssi,uuid
0,6f:02:1d:58:76:29,-86,0000fd6f-0000-1000-8000-00805f9b34fb
1,00:a0:50:52:f3:a8,-75,null
2,65:1d:e7:1c:5c:40,-85,null
3,78:43:8c:d8:bb:7c,-93,null
4,15:18:ab:2e:e6:8a,-95,null
5,43:19:05:62:dd:48,-94,null
6,4b:2a:0c:75:65:84,-83,null
7,5e:da:0b:6d:d9:56,-94,null
8,1c:5e:d4:5a:46:cc,-93,0000fd6f-0000-1000-8000-00805f9b34fb
9,22:27:a4:3d:13:b1,-93,0000fd6f-0000-1000-8000-00805f9b34fb
10,60:ab:5c:e9:7a:ff,-87,null
11,6a:77:f3:0a:f7:7b,-91,null
12,6e:da:ac:c2:ad:c2,-99,null
13,fe:28:61:1b:e8:fd,-96,null
14,00:9d:6b:5d:f9:5b,-99,null
15,51:c8:00:63:10:9c,-93,null
16,02:33:d7:fd:3c:cd,-97,0000fd6f-0000-1000-8000-00805f9b34fb
17,56:66:1f:43:50:87,-94,null
