20210701132113,34.68468,135.79310666666666
,adress,rssi,uuid
0,70:85:0c:05:46:c4,-53,null
1,00:a0:50:52:f3:a8,-71,null
2,07:cd:4e:fd:8a:d0,-94,null
3,73:ce:38:16:25:84,-98,null
4,7f:d6:ff:e7:5b:e0,-88,null
