20210701124936,0.0,0.0
,adress,rssi,uuid
0,00:a0:50:52:f3:a8,-70,null
1,6f:02:1d:58:76:29,-84,0000fd6f-0000-1000-8000-00805f9b34fb
2,41:cb:6c:be:95:72,-94,null
3,c1:ae:36:4f:a0:ac,-104,null
4,7d:57:53:30:f3:f2,-91,null
5,57:6f:7b:e5:46:72,-94,null
6,1b:86:9e:06:67:4e,-97,null
