20210701134637,34.68512166666667,135.83942
,adress,rssi,uuid
0,00:a0:50:52:f3:a8,-63,null
1,63:e7:0b:56:a1:26,-87,null
2,4b:5f:3e:77:40:89,-88,null
3,e3:0b:ad:a1:16:ae,-96,null
