20210701145051,34.68553333333333,135.79249333333334
,adress,rssi,uuid
0,7a:64:c1:e0:06:03,-55,null
1,00:a0:50:52:f3:a8,-69,null
2,a0:c9:a0:22:b9:42,-94,null
3,6c:a0:5a:9d:ce:51,-92,null
4,a0:c9:a0:22:49:5d,-96,null
5,d4:36:39:ba:c1:e3,-92,null
6,d4:36:39:ba:bb:4b,-89,null
