depature_time,real_depature_time,stop_name,board_num,exit_num,travel_num,lat,lon
10:12,10:12,近鉄奈良駅,1.0,0.0,1.0,34.684487,135.827195
10:13,10:13,油阪船橋商店街,0.0,0.0,1.0,34.684446,135.822167
10:16,10:16,ＪＲ奈良駅,6.0,0.0,7.0,34.68162,135.82042
10:20,10:22,大森町,0.0,0.0,7.0,34.676364,135.820167
10:21,10:23,三条大宮町,1.0,1.0,7.0,34.67835,135.81335
10:22,10:25,北添川,1.0,2.0,6.0,34.681397,135.809551
10:24,10:28,三笠中学校前,1.0,0.0,7.0,34.68178,135.805
10:25,10:28,三条大路一丁目,0.0,0.0,7.0,34.681745,135.801494
10:26,10:30,三条大路二丁目,0.0,0.0,7.0,34.6817,135.797473
10:28,10:31,三条大路四丁目,1.0,0.0,8.0,34.68171,135.793275
10:30,10:32,三条大路五丁目,0.0,2.0,6.0,34.68166,135.7892
10:32,10:36,尼ヶ辻駅,1.0,1.0,6.0,34.681871,135.783666
10:34,,宝来東口,1.0,2.0,5.0,34.6818,135.778458
10:35,,宝来三丁目,0.0,2.0,3.0,34.6818,135.775769
10:36,,宝来,1.0,0.0,4.0,34.681239,135.773687
10:37,,畑,0.0,0.0,4.0,34.679081,135.771092
10:39,10:44,中町東坂,0.0,0.0,4.0,34.676854,135.765332
10:41,10:45,東坂,1.0,0.0,5.0,34.675231,135.761084
10:42,10:48,藤の木台二丁目,1.0,1.0,5.0,34.677574,135.758314
10:44,10:50,藤の木台一丁目,1.0,1.0,5.0,34.68045,135.756688
10:45,10:51,奈良国際ゴルフ場前,0.0,0.0,5.0,34.682562,135.756214
10:47,10:52,学園大和町南,0.0,1.0,4.0,34.68575,135.75354
10:48,10:54,学園大和町,0.0,1.0,3.0,34.68781,135.752719
10:48,10:56,西郊住宅,0.0,0.0,3.0,34.691377,135.752022
10:49,10:56,学園南三丁目,0.0,0.0,3.0,34.692808,135.751768
10:52,10:58,学園前駅（南）,,,,34.696918,135.750812
