depature_time,real_depature_time,stop_name,board_num,exit_num,travel_num,lat,lon
11:52,11:52,朱雀門ひろば,1.0,0.0,1.0,34.685456,135.792506
11:57,11:57,宮跡庭園,1.0,0.0,2.0,34.684489,135.801737
11:58,11:59,奈良市町前,2.0,0.0,4.0,34.684457,135.804452
12:04,12:05,油阪船橋商店街,0.0,0.0,4.0,34.68443,135.82212
12:08,,近鉄奈良駅,,,,34.6842,135.828138
