depature_time,real_depature_time,stop_name,board_num,exit_num,travel_num,lat,lon
7:19,7:20,サイエンスプラザ,1,0,1,34.734534,135.732041
7:20,7:20,奈良先端科学技術大学院大学,0,0,1,34.732669,135.731644
7:23,,国道鹿畑,0,0,1,34.728451,135.742462
7:24,,鹿畑口,1,0,2,34.729075,135.746917
7:26,7:28,桶の平,0,1,1,34.72838239951188,135.7531786457541
7:28,,学研奈良登美ヶ丘駅,,,,34.72669,135.753585
