depature_time,real_depature_time,stop_name,board_num,exit_num,travel_num,lat,lon
14:10,14:10,ＪＲ奈良駅,,,10,34.68162,135.82042
14:11,,油阪船橋商店街,0.0,1.0,11,34.684446,135.822167
14:17,14:17,近鉄奈良駅,12.0,6.0,17,34.684487,135.827195
14:18,,県庁前,0.0,0.0,17,34.684605,135.83273
14:19,,県庁東,0.0,0.0,17,34.684435,135.835433
14:19,,氷室神社・国立博物館,0.0,1.0,16,34.684033,135.837611
14:21,,東大寺大仏殿・春日大社前,0.0,0.0,16,34.682777,135.839919
14:21,,春日大社表参道,0.0,0.0,16,34.68164,135.839846
14:22,,破石町,0.0,3.0,13,34.6773,135.839707
14:24,,高畑町,4.0,12.0,5,34.675011,135.83995
14:28,,幸町,2.0,0.0,7,34.673847,135.837715
14:30,,紀寺町,1.0,0.0,8,34.673774,135.8336
14:31,,田中町,1.0,0.0,9,34.673643,135.831563
14:32,,北京終町,2.0,1.0,10,34.673548,135.829601
14:33,,綿町,1.0,3.0,8,34.673438,135.827258
14:34,,八軒町,0.0,1.0,7,34.673337,135.824084
14:35,,瓦町,0.0,1.0,6,34.67505,135.821615
14:36,,大森町,0.0,3.0,4,34.676364,135.820167
14:37,,三条川崎町,0.0,0.0,4,34.679494,135.819973
14:40,14:39,ＪＲ奈良駅,4.0,2.0,6,34.68162,135.82042
