depature_time,real_depature_time,stop_name,board_num,exit_num,travel_num,lat,lon
13:40,,ＪＲ奈良駅,0,0,10,34.68162,135.82042
13:41,,油阪船橋商店街,0,0,10,34.684446,135.822167
13:47,13:47,近鉄奈良駅,0,1,9,34.684487,135.827195
13:48,,県庁前,0,0,9,34.684605,135.83273
13:49,,県庁東,0,0,9,34.684435,135.835433
13:49,,氷室神社・国立博物館,0,0,9,34.684033,135.837611
13:51,,東大寺大仏殿・春日大社前,0,3,6,34.682777,135.839919
13:51,,春日大社表参道,0,0,6,34.68164,135.839846
13:52,,破石町,0,2,4,34.6773,135.839707
13:54,,高畑町,1,2,3,34.675011,135.83995
13:58,,幸町,5,1,7,34.673847,135.837715
14:00,,紀寺町,1,1,7,34.673774,135.8336
14:01,,田中町,1,0,8,34.673643,135.831563
14:02,,北京終町,0,0,8,34.673548,135.829601
14:03,,綿町,1,0,9,34.673438,135.827258
14:04,,八軒町,1,0,10,34.673337,135.824084
14:05,,瓦町,1,0,11,34.67505,135.821615
14:06,,大森町,0,1,10,34.676364,135.820167
14:07,,三条川崎町,1,1,10,34.679494,135.819973
14:10,14:08,ＪＲ奈良駅,4,5,9,34.68162,135.82042
