depature_time,real_depature_time,stop_name,board_num,exit_num,travel_num,lat,lon
18:46,18:46,近鉄奈良駅,9.0,,9.0,34.684487,135.827195
18:47,,油阪船橋商店街,0.0,0.0,9.0,34.684446,135.822167
18:50,18:50,ＪＲ奈良駅,3.0,1.0,11.0,34.68162,135.82042
18:54,18:54,大森町,1.0,0.0,12.0,34.676364,135.820167
18:55,18:56,三条大宮町,1.0,1.0,12.0,34.67835,135.81335
18:56,18:59,北添川,0.0,2.0,10.0,34.681397,135.809551
18:58,19:01,三笠中学校前,1.0,1.0,10.0,34.68178,135.805
18:59,,三条大路一丁目,0.0,0.0,10.0,34.681745,135.801494
19:00,19:04,三条大路二丁目,3.0,1.0,12.0,34.6817,135.797473
19:02,,三条大路四丁目,0.0,0.0,12.0,34.68171,135.793275
19:04,19:05,三条大路五丁目,0.0,1.0,11.0,34.68166,135.7892
19:06,19:08,尼ヶ辻駅,0.0,2.0,9.0,34.681871,135.783666
19:08,,宝来東口,0.0,0.0,9.0,34.6818,135.778458
19:09,,宝来三丁目,0.0,0.0,9.0,34.6818,135.775769
19:10,19:11,宝来,0.0,1.0,8.0,34.681239,135.773687
19:11,19:12,畑,0.0,3.0,5.0,34.679081,135.771092
19:13,19:14,中町東坂,0.0,1.0,4.0,34.676854,135.765332
19:14,,東坂,0.0,0.0,4.0,34.675231,135.761084
19:15,19:15,東坂,0.0,1.0,3.0,34.675231,135.761084
19:16,,藤の木台二丁目,0.0,0.0,3.0,34.677574,135.758314
19:18,19:19,藤の木台一丁目,2.0,0.0,5.0,34.68045,135.756688
19:19,,奈良国際ゴルフ場前,0.0,0.0,5.0,34.682562,135.756214
19:21,,学園大和町南,0.0,0.0,5.0,34.68575,135.75354
19:22,,学園大和町,0.0,0.0,5.0,34.68781,135.752719
19:22,,西郊住宅,0.0,0.0,5.0,34.691377,135.752022
19:23,,学園南三丁目,0.0,0.0,5.0,34.692808,135.751768
19:26,,学園前駅（南）,,,,34.696918,135.750812
