depature_time,real_depature_time,stop_name,board_num,exit_num,travel_num,lat,lon
18:38,18:38,近鉄奈良駅,,,11.0,34.684487,135.827195
18:38,,内侍原町,0.0,0.0,11.0,34.68735,135.825975
18:39,,佐保橋,0.0,0.0,11.0,34.68906,135.825965
18:40,,法蓮仲町,0.0,0.0,11.0,34.691345,135.825925
18:41,,育英学園,0.0,0.0,11.0,34.691595,135.824565
18:43,,佐保小学校,0.0,0.0,11.0,34.691533,135.820929
18:43,,奈良高校,0.0,0.0,11.0,34.691527,135.819378
18:44,18:48,教育大附属中学校,0.0,3.0,8.0,34.69157,135.816546
18:45,18:50,一条高校前,0.0,2.0,6.0,34.691557,135.812661
18:47,,法華寺,0.0,0.0,6.0,34.692333,135.806445
18:48,,法華寺北町,0.0,2.0,4.0,34.693398,135.806455
18:51,,航空自衛隊,3.0,1.0,6.0,34.696865,135.806255
18:53,,北法華寺町,0.0,1.0,5.0,34.694041,135.805042
18:54,,平城宮跡・遺構展示館,0.0,0.0,5.0,34.694076,135.799181
18:55,,佐紀町・大極殿,0.0,0.0,5.0,34.694265,135.793941
18:56,,二条町,0.0,2.0,3.0,34.694005,135.790116
19:02,,大和西大寺駅,,,,34.69366,135.783787
