depature_time,real_depature_time,stop_name,board_num,exit_num,travel_num,lat,lon
15:40,15:41,ＪＲ奈良駅,,,11,34.68162,135.82042
15:41,,油阪船橋商店街,0.0,1.0,10,34.684446,135.822167
15:47,15:48,近鉄奈良駅,8.0,5.0,13,34.684487,135.827195
15:48,,県庁前,0.0,0.0,13,34.684605,135.83273
15:49,,県庁東,0.0,2.0,11,34.684435,135.835433
15:49,,氷室神社・国立博物館,0.0,1.0,10,34.684033,135.837611
15:51,,東大寺大仏殿・春日大社前,0.0,0.0,10,34.682777,135.839919
15:51,,春日大社表参道,2.0,0.0,12,34.68164,135.839846
15:52,,破石町,1.0,3.0,10,34.6773,135.839707
15:54,,高畑町,1.0,1.0,10,34.675011,135.83995
15:58,,幸町,3.0,3.0,10,34.673847,135.837715
16:00,,紀寺町,4.0,1.0,13,34.673774,135.8336
16:01,,田中町,0.0,0.0,13,34.673643,135.831563
16:02,,北京終町,0.0,3.0,10,34.673548,135.829601
16:03,,綿町,3.0,1.0,12,34.673438,135.827258
16:04,,八軒町,1.0,0.0,13,34.673337,135.824084
16:05,,瓦町,0.0,0.0,13,34.67505,135.821615
16:06,,大森町,1.0,3.0,11,34.676364,135.820167
16:07,,三条川崎町,0.0,0.0,11,34.679494,135.819973
16:10,16:11,ＪＲ奈良駅,0.0,7.0,4,34.68162,135.82042
