depature_time,real_depature_time,stop_name,board_num,exit_num,travel_num,lat,lon
7:25,7:25,ＪＲ奈良駅,27,,27,34.68162,135.82042
7:26,,油阪船橋商店街,1,0.0,28,34.684446,135.822167
7:32,,近鉄奈良駅,12,7.0,33,34.684487,135.827195
7:33,,県庁前,6,1.0,38,34.684605,135.83273
7:34,,県庁東,0,0.0,38,34.684435,135.835433
7:34,,氷室神社・国立博物館,0,0.0,38,34.684033,135.837611
7:36,,東大寺大仏殿・春日大社前,1,1.0,38,34.682777,135.839919
7:36,,春日大社表参道,0,1.0,37,34.68164,135.839846
7:37,,破石町,0,0.0,37,34.6773,135.839707
7:39,,高畑町,0,33.0,4,34.675011,135.83995
7:43,,幸町,2,2.0,4,34.673847,135.837715
7:45,,紀寺町,1,1.0,4,34.673774,135.8336
7:46,,田中町,1,0.0,5,34.673643,135.831563
7:47,,北京終町,1,0.0,6,34.673548,135.829601
7:48,,綿町,2,1.0,7,34.673438,135.827258
7:49,,八軒町,4,0.0,11,34.673337,135.824084
7:50,,瓦町,0,0.0,11,34.67505,135.821615
7:51,,大森町,1,1.0,11,34.676364,135.820167
7:52,,三条川崎町,0,0.0,11,34.679494,135.819973
7:55,,ＪＲ奈良駅,,,,34.68162,135.82042
