depature_time,real_depature_time,stop_name,board_num,exit_num,travel_num,lat,lon
7:55,7:55,ＪＲ奈良駅,7,4,14,34.68162,135.82042
7:56,,油阪船橋商店街,1,0,15,34.684446,135.822167
8:02,,近鉄奈良駅,22,4,33,34.684487,135.827195
8:03,,県庁前,0,3,30,34.684605,135.83273
8:04,,県庁東,0,0,30,34.684435,135.835433
8:04,,氷室神社・国立博物館,0,2,28,34.684033,135.837611
8:06,,東大寺大仏殿・春日大社前,0,2,26,34.682777,135.839919
8:06,,春日大社表参道,0,0,26,34.68164,135.839846
8:07,,破石町,0,0,26,34.6773,135.839707
8:09,,高畑町,1,11,16,34.675011,135.83995
8:13,8:13,幸町,1,14,3,34.673847,135.837715
8:15,8:15,紀寺町,0,0,3,34.673774,135.8336
8:16,8:17,田中町,3,0,6,34.673643,135.831563
8:17,8:17,北京終町,0,0,6,34.673548,135.829601
8:18,8:18,綿町,1,0,7,34.673438,135.827258
8:19,8:19,八軒町,0,0,7,34.673337,135.824084
8:20,8:20,瓦町,2,0,9,34.67505,135.821615
8:21,8:21,大森町,0,1,8,34.676364,135.820167
8:22,8:24,三条川崎町,0,0,8,34.679494,135.819973
8:25,,ＪＲ奈良駅,,,,34.68162,135.82042
