depature_time,real_depature_time,stop_name,board_num,exit_num,travel_num,lat,lon
14:40,14:39,ＪＲ奈良駅,,,6,34.68162,135.82042
14:41,,油阪船橋商店街,2.0,0.0,8,34.684446,135.822167
14:47,14:45,近鉄奈良駅,11.0,6.0,13,34.684487,135.827195
14:48,,県庁前,1.0,0.0,14,34.684605,135.83273
14:49,,県庁東,0.0,1.0,13,34.684435,135.835433
14:49,,氷室神社・国立博物館,0.0,0.0,13,34.684033,135.837611
14:51,,東大寺大仏殿・春日大社前,0.0,1.0,12,34.682777,135.839919
14:51,,春日大社表参道,0.0,0.0,12,34.68164,135.839846
14:52,,破石町,0.0,5.0,7,34.6773,135.839707
14:54,,高畑町,0.0,3.0,4,34.675011,135.83995
14:58,,幸町,1.0,2.0,3,34.673847,135.837715
15:00,,紀寺町,3.0,1.0,5,34.673774,135.8336
15:01,,田中町,0.0,0.0,5,34.673643,135.831563
15:02,,北京終町,1.0,0.0,6,34.673548,135.829601
15:03,,綿町,1.0,0.0,7,34.673438,135.827258
15:04,,八軒町,0.0,0.0,7,34.673337,135.824084
15:05,,瓦町,1.0,0.0,8,34.67505,135.821615
15:06,,大森町,1.0,0.0,9,34.676364,135.820167
15:07,,三条川崎町,0.0,0.0,9,34.679494,135.819973
15:10,15:08,ＪＲ奈良駅,2.0,6.0,5,34.68162,135.82042
