depature_time,real_depature_time,stop_name,board_num,exit_num,travel_num,lat,lon
14:02,14:05,近鉄奈良駅,1,0,1,34.684194,135.827401
14:03,14:06,油阪船橋商店街,1,0,2,34.684505,135.819761
14:09,14:12,奈良市庁前,0,0,2,34.684257,135.804736
14:11,14:14,コンベンションセンター,0,0,2,34.683381,135.804482
14:13,14:16,宮跡庭園,0,1,1,34.684277,135.802841
14:22,14:25,朱雀門ひろば,,,,34.685456,135.792506
