depature_time,real_depature_time,stop_name,board_num,exit_num,travel_num,lat,lon
8:25,8:25,ＪＲ奈良駅,3.0,4.0,7.0,34.68162,135.82042
8:26,8:27,油阪船橋商店街,0.0,2.0,5.0,34.684446,135.822167
8:32,8:31,近鉄奈良駅,6.0,1.0,10.0,34.684487,135.827195
8:33,8:34,県庁前,1.0,3.0,8.0,34.684605,135.83273
8:34,8:34,県庁東,0.0,0.0,8.0,34.684435,135.835433
8:34,8:35,氷室神社・国立博物館,0.0,0.0,8.0,34.684033,135.837611
8:36,8:36,東大寺大仏殿・春日大社前,0.0,0.0,8.0,34.682777,135.839919
8:36,8:37,春日大社表参道,0.0,0.0,8.0,34.68164,135.839846
8:37,8:38,破石町,0.0,0.0,8.0,34.6773,135.839707
8:39,8:39,高畑町,2.0,4.0,6.0,34.675011,135.83995
8:43,8:43,幸町,1.0,3.0,4.0,34.673847,135.837715
8:45,8:45,紀寺町,1.0,0.0,5.0,34.673774,135.8336
8:46,8:46,田中町,1.0,0.0,6.0,34.673643,135.831563
8:47,8:47,北京終町,0.0,0.0,6.0,34.673548,135.829601
8:48,8:48,綿町,4.0,0.0,10.0,34.673438,135.827258
8:49,8:50,八軒町,1.0,3.0,8.0,34.673337,135.824084
8:50,8:51,瓦町,1.0,0.0,9.0,34.67505,135.821615
8:51,8:52,大森町,1.0,1.0,9.0,34.676364,135.820167
8:52,8:55,三条川崎町,0.0,0.0,9.0,34.679494,135.819973
8:55,,ＪＲ奈良駅,,,,34.68162,135.82042
