,address,rssi,uuid
0,00:a0:50:c4:24:ee,-67,
1,1b:3e:5b:f9:4b:e0,-78,
2,29:04:ce:3e:bc:20,-100,0000fd6f-0000-1000-8000-00805f9b34fb
3,72:2f:d0:aa:da:d2,-60,
4,a4:c1:c3:00:06:ae,-97,
5,70:a8:b9:b8:40:83,-82,
6,53:fd:93:cc:31:60,-91,
7,43:77:84:42:03:3d,-95,
8,60:20:7c:3a:fb:b8,-86,
9,4c:00:8b:64:69:04,-92,
10,40:86:13:d2:47:2e,-93,
11,a4:c1:c0:00:05:ed,-87,
12,a4:c1:d2:00:06:93,-86,
13,4f:1f:95:41:52:5a,-94,
14,4c:2f:5a:1d:b2:24,-95,
15,61:47:bf:3b:b6:2c,-60,
16,71:17:b8:79:8e:bf,-87,
17,16:12:bd:68:31:7b,-60,0000fd6f-0000-1000-8000-00805f9b34fb
18,a4:c1:c0:00:06:ae,-95,
19,41:48:ec:36:e9:d7,-84,
20,28:11:a5:55:1f:c9,-91,
21,20:c1:d4:4f:78:78,-93,0000fd6f-0000-1000-8000-00805f9b34fb
22,40:50:02:b9:c0:56,-98,
23,66:23:ff:5b:62:23,-94,
24,4f:29:0b:c9:bc:e8,-92,
25,4c:d6:5f:74:4e:b1,-96,
