,address,rssi,uuid
0,00:a0:50:c4:24:ee,-64,
1,46:e4:ea:ef:7a:78,-90,
2,6b:0d:da:1e:74:2b,-78,
3,16:84:0f:88:54:f5,-90,
4,58:e3:61:0c:62:89,-95,
5,4d:34:29:af:d2:df,-94,
6,36:24:b9:d6:30:34,-95,0000fd6f-0000-1000-8000-00805f9b34fb
7,71:79:59:4c:af:61,-94,
8,53:4b:0a:76:e2:0d,-85,
9,1c:24:a9:2a:04:d5,-91,0000fd6f-0000-1000-8000-00805f9b34fb
10,7b:7f:1d:bb:ea:48,-88,
11,4c:8d:f6:c0:1d:fa,-73,0000fd6f-0000-1000-8000-00805f9b34fb
12,64:a6:c8:c4:bf:44,-80,
13,78:1f:e8:89:08:a7,-95,
14,be:89:e0:02:0c:a6,-95,
15,70:73:cb:d7:ae:38,-91,
16,14:e6:fe:b1:73:67,-95,0000fd6f-0000-1000-8000-00805f9b34fb
17,7a:79:02:f1:5e:7b,-90,
18,6e:1e:89:04:09:b3,-87,
19,40:9b:df:38:a3:9b,-93,
20,43:84:57:c8:b2:64,-93,
21,44:09:13:f7:da:0b,-95,
22,52:21:d4:36:bf:de,-92,
23,54:2a:5d:0c:63:4b,-86,
24,4a:4c:4c:85:c7:4b,-94,
25,33:85:98:c1:6a:bf,-93,0000fd6f-0000-1000-8000-00805f9b34fb
26,1e:92:b2:c2:9b:ff,-87,
27,68:a7:2f:1b:f5:60,-95,
28,71:3f:46:f3:a3:1d,-95,
29,d4:12:43:2a:85:97,-99,
30,71:5a:40:2b:c2:70,-96,
31,6e:e4:f0:d3:ec:95,-96,
32,c1:59:63:77:30:49,-91,
33,60:e6:8a:9b:ea:ce,-96,
34,39:bf:88:eb:cf:f6,-96,
