,address,rssi,uuid
0,65:9c:e9:72:26:18,-93,
1,55:12:4f:a4:33:da,-88,
2,00:a0:50:c4:24:ee,-65,
3,6b:0a:11:79:8d:23,-92,
4,49:0e:58:ac:c0:e0,-51,
5,67:f7:52:2a:c6:74,-90,
6,34:9f:7b:dd:c5:56,-83,
7,25:50:ad:e9:1d:a4,-84,
8,08:46:ce:c9:39:5e,-46,0000fd6f-0000-1000-8000-00805f9b34fb
9,4b:5c:9c:46:f3:cd,-77,0000fd6f-0000-1000-8000-00805f9b34fb
10,64:da:bc:43:e8:28,-78,
11,64:6d:ff:48:ce:e1,-75,
12,34:a7:10:46:53:99,-80,0000fd6f-0000-1000-8000-00805f9b34fb
13,79:0b:59:51:a7:87,-96,
14,4f:03:b0:4d:37:a7,-89,
15,52:92:92:ee:ac:cb,-85,
16,32:8c:02:5c:a8:4d,-95,
17,6e:79:52:89:d1:0b,-89,
18,51:d1:65:d8:40:75,-94,
19,c8:84:47:54:96:9e,-94,
20,64:e4:c6:84:ab:3c,-93,
21,60:04:d6:b1:7c:bb,-83,
22,7c:6c:40:bc:f8:79,-90,
23,71:19:6e:e9:eb:13,-96,
24,24:36:51:ca:ed:a0,-99,0000fd6f-0000-1000-8000-00805f9b34fb
25,40:62:0f:dc:a4:e5,-97,
26,64:fd:ff:94:fc:59,-90,
27,5e:76:e8:04:98:8e,-90,
28,7f:58:ba:67:8a:6e,-91,
29,55:b6:27:53:b9:8a,-92,
30,48:e8:2e:38:8c:b0,-98,
31,29:43:99:bd:f1:7a,-93,0000fd6f-0000-1000-8000-00805f9b34fb
32,7d:26:4f:c6:e6:85,-94,
33,5a:96:07:61:42:00,-91,
