,address,rssi,uuid
0,00:a0:50:c4:24:ee,-66,
1,0b:62:42:92:65:28,-67,0000fd6f-0000-1000-8000-00805f9b34fb
2,29:96:cd:1f:9c:94,-88,
3,7c:bb:d4:75:fc:2b,-90,
4,6f:7d:41:d5:0a:f2,-98,
5,7a:9f:3b:85:c3:a5,-88,
6,69:d5:27:34:d0:5f,-85,
7,78:fa:96:73:2d:24,-92,
8,7b:6e:00:bc:02:60,-96,
9,49:35:21:aa:ec:dd,-96,
10,75:88:3e:da:a9:18,-90,
11,28:11:a5:cb:f2:58,-89,
12,27:48:c7:b9:48:3f,-90,
13,19:a2:33:d2:f4:dd,-92,0000fd6f-0000-1000-8000-00805f9b34fb
14,16:b3:60:9b:26:12,-93,
15,62:71:48:10:e7:d5,-86,
16,71:41:5d:a7:f0:62,-91,
17,05:88:a0:33:1b:a8,-84,0000fd6f-0000-1000-8000-00805f9b34fb
18,41:c7:e2:b9:74:2c,-95,
19,5e:43:4b:8c:46:3c,-92,
20,3c:5c:fd:72:8a:62,-88,0000fd6f-0000-1000-8000-00805f9b34fb
21,3e:d0:3f:fd:aa:09,-95,
22,35:63:cd:b7:dc:2a,-85,
23,75:2e:ba:04:09:4e,-90,
24,5f:9f:50:08:d6:dd,-89,
25,78:8a:ca:79:b4:0a,-91,
26,1b:2c:1a:34:7c:71,-91,
27,5b:2c:3d:01:90:c9,-98,
28,6d:8f:b3:c4:b2:42,-95,
29,20:68:73:db:42:68,-91,0000fd6f-0000-1000-8000-00805f9b34fb
30,6b:ee:3a:75:ad:99,-90,
31,68:1a:e2:b2:bd:f4,-95,
32,1d:a7:cf:7e:ef:36,-86,0000fd6f-0000-1000-8000-00805f9b34fb
33,79:c1:46:5f:47:89,-91,
34,5f:0d:96:a4:f7:b1,-96,
35,a4:c1:c0:00:05:ed,-98,
36,7c:d1:82:54:16:b8,-91,
37,74:28:80:ad:73:26,-92,
38,23:39:6d:e1:92:46,-91,0000fd6f-0000-1000-8000-00805f9b34fb
39,7c:39:ce:53:58:fc,-94,
40,77:88:60:aa:9b:17,-91,
41,4a:a0:2d:91:82:11,-90,
42,3b:50:81:a4:80:ca,-93,
43,1c:b6:9f:6b:e8:c6,-92,0000fd6f-0000-1000-8000-00805f9b34fb
44,68:c9:7f:6b:40:f1,-97,
45,5b:98:5e:f7:8e:78,-91,
46,16:81:2c:89:8d:d2,-92,0000fd6f-0000-1000-8000-00805f9b34fb
47,1d:96:f1:e9:d9:86,-94,
48,6f:ec:a8:b2:74:9d,-94,
49,71:d9:d4:89:6d:43,-89,
50,24:e4:b2:b9:47:bc,-91,0000fd6f-0000-1000-8000-00805f9b34fb
51,50:6e:40:e6:fd:a6,-93,
52,6d:2a:a8:3a:56:37,-95,
53,68:57:34:64:08:61,-91,
54,01:d9:c8:c1:75:7a,-95,0000fd6f-0000-1000-8000-00805f9b34fb
55,54:e2:b0:63:47:ba,-88,
56,34:8f:e2:ca:b5:9a,-95,0000fd6f-0000-1000-8000-00805f9b34fb
57,61:1f:2c:aa:8a:12,-87,
58,5c:eb:68:a1:e7:ba,-97,
59,43:de:2e:d6:72:a4,-92,
60,4f:ce:3c:5c:62:33,-84,
61,a4:c1:c0:00:06:ae,-97,
62,56:e9:d6:0a:8e:9a,-99,
63,57:90:61:cd:1e:6c,-91,
64,20:8d:d5:41:3d:cd,-93,0000fd6f-0000-1000-8000-00805f9b34fb
65,17:ea:7b:6c:6c:6b,-95,0000fd6f-0000-1000-8000-00805f9b34fb
66,1a:aa:0d:c8:0d:de,-93,
