,address,rssi,uuid
0,00:a0:50:c4:24:ee,-65,
1,5b:0a:0b:de:28:31,-85,
2,74:cc:17:48:fa:08,-92,
3,6c:51:a5:fb:24:6f,-90,
4,5e:96:56:ab:5b:ce,-74,
5,5a:e4:51:21:80:07,-55,
6,52:92:ce:4c:2c:7e,-64,0000fd6f-0000-1000-8000-00805f9b34fb
7,6f:53:70:1a:6d:ff,-79,
8,44:e8:5e:09:bc:24,-75,
9,05:78:38:dc:b6:7c,-96,
10,58:13:4c:77:b1:2a,-84,
11,65:1d:e4:f8:53:84,-93,
12,69:3f:55:32:1a:d2,-92,
13,00:a0:50:52:e2:20,-92,
14,17:94:85:85:ae:80,-91,
15,6c:40:09:d8:e9:3a,-92,
16,43:a3:5e:85:37:2e,-90,
17,61:36:96:8f:51:89,-96,
18,58:c9:3c:0b:d5:d0,-91,
19,78:03:de:c5:e7:fd,-95,
20,50:bb:1d:c9:48:32,-86,
21,75:2d:85:14:d5:cb,-92,
22,1c:d6:8a:d3:28:5f,-96,0000fd6f-0000-1000-8000-00805f9b34fb
23,13:bf:3f:76:4a:a0,-93,0000fd6f-0000-1000-8000-00805f9b34fb
24,ea:16:a2:25:18:48,-96,
25,71:48:f2:09:65:19,-92,
26,cb:7c:3d:cd:e2:4b,-100,
27,25:50:1c:e7:f9:d3,-94,0000fd6f-0000-1000-8000-00805f9b34fb
28,4e:64:38:8d:02:61,-92,
29,5c:31:3e:05:6b:69,-100,
30,7c:51:e2:fe:a7:b0,-93,
31,1a:58:ac:6e:9d:66,-93,0000fd6f-0000-1000-8000-00805f9b34fb
32,44:51:b1:11:24:49,-98,
