,address,rssi,uuid
0,3c:76:4b:81:f6:d8,-81,
1,71:f8:5a:a4:5e:fe,-76,
2,0b:fe:11:22:3a:09,-80,
3,25:8a:b5:2f:1f:ce,-81,
4,6f:cd:81:05:0b:b1,-84,
5,70:58:de:d2:7a:b8,-72,
6,0a:e7:1d:d6:3d:4d,-94,0000fd6f-0000-1000-8000-00805f9b34fb
7,5a:d5:98:2b:38:23,-86,
8,04:81:46:25:bf:2b,-80,
9,6c:09:3b:72:b4:e2,-89,
10,09:5e:50:27:54:2d,-80,0000fd6f-0000-1000-8000-00805f9b34fb
11,61:d7:93:02:f5:89,-92,
12,73:6f:6b:50:de:34,-78,
13,64:e7:08:9d:93:07,-54,
14,5e:38:6e:77:d4:e6,-82,
15,11:70:c6:9e:15:48,-95,0000fd6f-0000-1000-8000-00805f9b34fb
16,41:e0:62:fc:89:51,-75,
17,11:78:43:ab:71:5a,-92,
18,6e:c1:dc:d6:ba:96,-69,
19,6c:cf:2e:07:37:1b,-79,
20,41:18:ae:ee:fe:ff,-78,
21,7c:e1:1e:ea:88:fb,-94,
22,16:f6:45:7b:aa:f6,-87,0000fd6f-0000-1000-8000-00805f9b34fb
23,6e:14:3e:d2:ad:3a,-94,
24,3e:05:59:88:9c:3e,-83,0000fd6f-0000-1000-8000-00805f9b34fb
25,7f:d3:bd:d0:cc:cd,-76,
26,5e:74:cf:5d:45:7d,-84,
27,0c:6e:20:55:99:4a,-68,0000fd6f-0000-1000-8000-00805f9b34fb
28,47:f8:57:90:b8:a4,-88,
29,68:6c:4d:9f:44:9a,-83,
30,54:f7:b3:97:23:0d,-89,
31,6f:e0:ce:0f:eb:b2,-95,
32,59:d3:90:6c:52:c8,-91,
33,68:c2:28:2f:32:02,-86,
34,5b:58:eb:cc:84:6f,-89,
35,c7:59:1d:f0:d1:e6,-86,
36,4b:2d:7e:04:af:2d,-91,
37,76:e0:8d:13:36:73,-75,
38,68:88:13:4d:86:f0,-88,
39,7f:c8:c0:06:65:4a,-81,
40,44:4f:ce:9f:7c:f3,-85,
41,01:35:7d:57:65:d4,-91,
42,65:f0:c4:c8:e5:6d,-80,
43,48:f2:c8:fa:45:3b,-89,
44,5e:b4:f8:24:48:1b,-82,
45,70:18:47:47:c7:5b,-86,
46,75:f1:68:4f:f4:2f,-87,
47,64:e4:1e:32:db:cf,-91,
48,09:a3:19:39:cc:c0,-90,0000fd6f-0000-1000-8000-00805f9b34fb
49,4c:ae:41:d7:76:34,-86,
50,05:2d:5e:d1:6a:5f,-94,0000fd6f-0000-1000-8000-00805f9b34fb
51,5d:1d:aa:78:b9:a6,-95,
52,02:8c:6b:47:55:d7,-94,0000fd6f-0000-1000-8000-00805f9b34fb
53,62:88:5d:ec:06:ac,-91,
54,1e:e7:63:06:74:fe,-80,0000fd6f-0000-1000-8000-00805f9b34fb
55,6b:55:01:27:2d:ae,-101,
56,2f:6e:5a:97:f5:bf,-92,0000fd6f-0000-1000-8000-00805f9b34fb
57,7c:bf:a5:7f:56:26,-85,
58,58:aa:08:75:c3:e8,-86,
59,77:13:a4:09:6e:09,-96,
60,3e:de:55:2d:ec:be,-95,0000fd6f-0000-1000-8000-00805f9b34fb
61,4e:b2:67:45:63:51,-87,
62,40:ef:03:c3:f4:72,-85,
63,22:f8:e0:8e:15:15,-89,0000fd6f-0000-1000-8000-00805f9b34fb
64,44:72:fa:ce:e4:c9,-96,
65,59:a4:60:99:55:23,-87,
66,55:23:c8:67:f2:d6,-97,
67,4b:69:1d:12:db:cb,-93,
68,77:64:c8:be:9b:e9,-94,
69,34:41:70:88:67:54,-89,
70,7a:0f:b7:58:be:5c,-84,
71,4a:a6:ba:c7:43:b7,-93,
72,5b:08:3a:f6:a5:15,-97,
73,04:4a:e2:48:ab:8d,-90,0000fd6f-0000-1000-8000-00805f9b34fb
74,62:5a:61:96:51:1e,-97,
75,66:ce:20:d9:e4:a4,-89,
76,60:c8:49:ce:72:d8,-88,
77,40:34:a0:a5:2e:3e,-100,
78,16:3d:92:66:09:ae,-94,
79,63:c5:c2:41:13:3b,-95,
80,79:cd:b3:50:3d:e3,-96,
81,1b:f4:c4:d7:5e:1e,-94,0000fd6f-0000-1000-8000-00805f9b34fb
82,1c:70:60:b2:02:b8,-94,0000fd6f-0000-1000-8000-00805f9b34fb
