,address,rssi,uuid
0,00:a0:50:c4:24:ee,-69,
1,08:1f:21:f1:57:31,-98,
2,67:95:78:0a:57:f8,-100,
3,62:2b:c3:a7:da:05,-91,
4,f8:a2:6d:4d:8e:46,-96,
5,77:07:b1:2d:37:00,-52,
6,00:0c:53:74:6f:60,-85,
7,71:41:5d:a7:f0:62,-60,
8,0b:62:42:92:65:28,-69,0000fd6f-0000-1000-8000-00805f9b34fb
9,6a:f1:85:17:e2:68,-87,
10,1c:2d:f8:82:4a:74,-86,0000fd6f-0000-1000-8000-00805f9b34fb
11,06:f9:cd:12:07:69,-90,0000fd6f-0000-1000-8000-00805f9b34fb
12,18:b9:05:d2:b7:7c,-90,
13,2b:7b:32:69:78:9c,-91,
14,1b:4f:3a:4a:aa:d1,-64,0000fd6f-0000-1000-8000-00805f9b34fb
15,7d:f2:31:25:9b:2d,-83,
16,c6:73:c5:c5:cf:c1,-88,
17,69:43:52:c6:5c:da,-88,
18,b4:e8:42:42:30:51,-91,
19,5f:83:99:48:67:59,-95,
20,63:15:0d:db:c7:aa,-89,
21,31:a3:fd:da:c0:07,-97,0000fd6f-0000-1000-8000-00805f9b34fb
22,b4:e8:42:42:30:87,-81,
23,6b:b5:c2:cc:50:e7,-93,
24,40:27:3f:bc:72:ea,-87,
25,cd:45:2c:8c:16:25,-88,
26,25:6d:99:79:52:8b,-91,0000fd6f-0000-1000-8000-00805f9b34fb
27,5d:87:69:4c:11:16,-93,
28,3a:02:38:a3:e6:1e,-99,0000fd6f-0000-1000-8000-00805f9b34fb
29,6a:9e:9e:9c:93:f9,-95,
30,54:00:18:99:66:5d,-84,
31,03:28:5b:02:16:d4,-95,
32,7c:d3:2b:13:10:ab,-89,
33,7f:74:4c:a3:45:00,-96,
34,25:6a:5f:aa:3d:51,-93,0000fd6f-0000-1000-8000-00805f9b34fb
35,5b:48:98:42:7c:67,-93,
36,7f:10:d5:73:70:03,-97,
37,51:33:20:69:0f:5b,-99,
38,60:ab:8e:b4:ac:b2,-90,
39,74:d7:ca:e4:9a:0f,-96,
40,7d:36:95:2f:5a:f4,-88,
41,28:ff:3c:a4:be:f1,-94,
42,3e:c1:43:ea:2a:8b,-89,
43,5a:4e:5c:58:7e:37,-100,
44,3c:7b:d7:7f:26:ee,-96,0000fd6f-0000-1000-8000-00805f9b34fb
45,50:33:8b:fc:db:87,-97,
46,11:52:2d:c3:c9:ad,-90,0000fd6f-0000-1000-8000-00805f9b34fb
47,00:1c:fc:54:83:d0,-95,
48,4a:53:0b:64:03:d5,-94,
49,d8:9c:67:cd:2f:42,-88,
50,c8:69:cd:35:b3:51,-89,
51,20:67:11:8c:e9:a9,-90,
52,41:34:64:9a:80:52,-97,
53,12:19:d5:fe:7d:a8,-94,
54,4e:4d:ff:44:c5:51,-90,
