,address,rssi,uuid
0,00:00:47:e8:48:b6,-87,
1,41:18:ae:ee:fe:ff,-85,
2,04:81:46:25:bf:2b,-79,
3,c7:59:1d:f0:d1:e6,-91,
4,02:7e:6e:c8:98:c6,-85,
5,09:5e:50:27:54:2d,-79,0000fd6f-0000-1000-8000-00805f9b34fb
6,75:f1:68:4f:f4:2f,-89,
7,01:35:7d:57:65:d4,-95,
8,6c:09:3b:72:b4:e2,-74,
9,0a:eb:9b:68:a8:f2,-87,0000fd6f-0000-1000-8000-00805f9b34fb
10,55:23:c8:67:f2:d6,-62,
11,33:77:37:1b:37:a5,-78,
12,68:c2:28:2f:32:02,-85,
13,4c:ae:41:d7:76:34,-84,
14,0c:6e:20:55:99:4a,-81,0000fd6f-0000-1000-8000-00805f9b34fb
15,5e:b4:f8:24:48:1b,-88,
16,5a:d5:98:2b:38:23,-76,
17,6f:e0:ce:0f:eb:b2,-84,
18,68:6c:4d:9f:44:9a,-72,
19,76:e0:8d:13:36:73,-73,
20,6c:cf:2e:07:37:1b,-84,
21,6e:c1:dc:d6:ba:96,-68,
22,7f:c8:c0:06:65:4a,-85,
23,64:e7:08:9d:93:07,-52,
24,6b:55:01:27:2d:ae,-92,
25,41:e0:62:fc:89:51,-78,
26,66:ce:20:d9:e4:a4,-88,
27,40:34:a0:a5:2e:3e,-96,
28,7e:26:00:9e:fa:dc,-72,
29,0b:fe:11:22:3a:09,-81,
30,6f:cd:81:05:0b:b1,-82,
31,7c:e1:1e:ea:88:fb,-88,
32,6e:14:3e:d2:ad:3a,-90,
33,70:58:de:d2:7a:b8,-77,
34,73:6f:6b:50:de:34,-81,
35,3e:05:59:88:9c:3e,-87,0000fd6f-0000-1000-8000-00805f9b34fb
36,4a:a6:ba:c7:43:b7,-95,
37,7a:0f:b7:58:be:5c,-86,
38,1e:e7:63:06:74:fe,-83,0000fd6f-0000-1000-8000-00805f9b34fb
39,60:c8:49:ce:72:d8,-80,
40,3c:76:4b:81:f6:d8,-80,
41,58:aa:08:75:c3:e8,-93,
42,5e:74:cf:5d:45:7d,-88,
43,02:8c:6b:47:55:d7,-89,0000fd6f-0000-1000-8000-00805f9b34fb
44,48:f2:c8:fa:45:3b,-88,
45,05:2d:5e:d1:6a:5f,-71,0000fd6f-0000-1000-8000-00805f9b34fb
46,44:72:fa:ce:e4:c9,-96,
47,45:ba:c7:f4:26:69,-93,
48,59:a4:60:99:55:23,-87,
49,47:23:59:b1:48:59,-93,
50,6e:74:da:17:1b:de,-93,
51,3f:34:b6:08:44:04,-93,0000fd6f-0000-1000-8000-00805f9b34fb
52,5e:38:6e:77:d4:e6,-87,
53,65:f0:c4:c8:e5:6d,-94,
54,68:88:13:4d:86:f0,-84,
55,40:ef:03:c3:f4:72,-92,
56,4b:69:1d:12:db:cb,-94,
57,22:f8:e0:8e:15:15,-88,0000fd6f-0000-1000-8000-00805f9b34fb
58,54:f7:b3:97:23:0d,-86,
59,1c:70:60:b2:02:b8,-89,0000fd6f-0000-1000-8000-00805f9b34fb
60,77:64:c8:be:9b:e9,-95,
61,25:8a:b5:2f:1f:ce,-79,
62,73:e8:22:3c:54:91,-88,
63,70:18:47:47:c7:5b,-92,
64,ca:fe:39:eb:48:50,-101,
65,68:e8:28:0f:0b:fc,-93,
66,64:e4:1e:32:db:cf,-88,
67,47:f8:57:90:b8:a4,-92,
68,11:70:c6:9e:15:48,-87,0000fd6f-0000-1000-8000-00805f9b34fb
69,16:f6:45:7b:aa:f6,-89,0000fd6f-0000-1000-8000-00805f9b34fb
70,5b:58:eb:cc:84:6f,-93,
71,11:78:43:ab:71:5a,-91,
72,2f:6e:5a:97:f5:bf,-88,0000fd6f-0000-1000-8000-00805f9b34fb
73,6e:de:06:a1:22:bf,-95,
74,56:cd:6a:07:5f:3a,-96,
75,0a:e7:1d:d6:3d:4d,-98,0000fd6f-0000-1000-8000-00805f9b34fb
76,47:c6:50:43:3c:cc,-100,
77,61:d7:93:02:f5:89,-86,
78,76:b3:61:ee:95:c8,-96,
79,18:a2:99:0b:6c:9d,-95,0000fd6f-0000-1000-8000-00805f9b34fb
