,address,rssi,uuid
0,44:8b:18:9a:b1:a8,-74,
1,77:da:4e:6b:2b:04,-98,
2,74:d7:ca:e4:9e:53,-98,
3,75:a2:5a:2a:39:a0,-85,
4,06:14:5b:05:25:85,-74,
5,70:a1:6a:3a:be:27,-78,
6,5e:aa:3e:0d:48:85,-53,
7,c7:59:1d:f0:d1:e6,-72,
8,4e:76:a4:d6:e1:fb,-79,
9,c3:15:a3:5f:15:82,-75,
10,4b:5c:00:1d:a1:39,-91,
11,4e:ea:77:e3:cc:65,-87,
12,c7:86:1d:0b:9b:58,-53,
13,01:99:42:e4:3c:4f,-93,0000fd6f-0000-1000-8000-00805f9b34fb
14,2a:a2:00:aa:1e:2c,-96,0000fd6f-0000-1000-8000-00805f9b34fb
15,00:a0:50:53:46:43,-96,
16,40:bb:5b:65:1f:98,-62,
17,59:f8:2d:3f:29:99,-92,
18,01:1d:da:8d:46:00,-95,0000fd6f-0000-1000-8000-00805f9b34fb
19,68:e8:5f:ca:65:48,-77,
20,65:2b:ab:83:d0:e2,-85,
21,69:79:3d:bd:5a:8d,-98,
22,49:46:a1:a3:92:41,-98,
23,6e:7a:bc:a1:c4:df,-94,
24,09:63:ed:4d:ed:1e,-95,0000fd6f-0000-1000-8000-00805f9b34fb
25,6b:5f:cb:ed:38:86,-96,
26,6b:db:9e:96:f2:b6,-94,
27,74:5d:0c:32:75:cf,-97,
