,address,rssi,uuid
0,75:0c:e9:11:40:fe,-94,
1,14:56:d8:8a:38:18,-89,0000fd6f-0000-1000-8000-00805f9b34fb
2,00:a0:50:c4:24:ee,-59,
3,65:38:24:18:9e:81,-75,
4,2f:5d:53:d7:10:cb,-74,0000fd6f-0000-1000-8000-00805f9b34fb
5,7d:1a:3b:86:26:28,-93,
6,4c:b3:70:be:db:09,-84,
7,65:f1:13:dd:1b:9c,-94,
8,51:b8:79:ec:05:ae,-54,
9,57:69:38:47:59:88,-89,
10,74:07:18:6b:a8:bf,-47,
11,4e:4f:2c:2c:52:cd,-80,
12,40:d8:0c:2f:69:37,-54,
13,78:a2:12:4a:f4:50,-88,
14,68:ee:94:95:0c:ea,-89,
15,34:a7:10:46:53:99,-70,0000fd6f-0000-1000-8000-00805f9b34fb
16,5e:bc:9c:b4:8b:e8,-93,
17,20:66:fa:f6:3b:2d,-96,
18,64:c6:a3:9a:fe:67,-94,
19,59:f8:c7:9e:8f:c6,-90,
20,2e:5e:59:45:4a:62,-98,
21,62:2c:e0:26:b8:09,-97,
22,71:af:28:74:6b:60,-91,
23,6f:40:3d:9d:fc:92,-93,
24,53:57:79:30:3f:44,-98,
25,39:f9:6e:a2:45:82,-93,
26,0d:71:cd:3f:fc:da,-95,
27,e7:e4:f6:16:82:6b,-100,
28,1c:4c:d0:73:b3:11,-96,0000fd6f-0000-1000-8000-00805f9b34fb
29,f4:4e:fd:85:4a:3b,-86,
30,63:7c:0f:6d:11:05,-91,
31,2a:c6:a4:ec:7c:8a,-100,0000fd6f-0000-1000-8000-00805f9b34fb
