20210704093532,0.0,0.0
,adress,rssi,uuid
0,00:a0:50:53:37:2b,-68,null
1,28:ed:e0:d2:49:fa,-90,null
2,56:0a:f6:7b:3d:7e,-95,null
3,64:a2:46:fa:d9:b7,-62,null
4,58:35:b0:cf:22:4c,-94,null
5,3f:47:d3:83:9a:4e,-58,null
