20210704093328,0.0,0.0
,adress,rssi,uuid
0,00:a0:50:53:37:2b,-73,null
1,01:3d:f4:07:ae:4b,-85,0000fd6f-0000-1000-8000-00805f9b34fb
2,51:e7:25:43:2b:37,-96,null
3,31:14:a7:55:1c:66,-94,0000fd6f-0000-1000-8000-00805f9b34fb
4,60:14:a7:ee:d6:b4,-90,null
5,67:49:b5:c3:f0:df,-91,null
6,6a:85:70:ee:75:44,-92,null
