20210704093445,0.0,0.0
,adress,rssi,uuid
0,00:a0:50:53:37:2b,-64,null
1,28:ed:e0:d2:49:fa,-79,null
2,51:e7:25:43:2b:37,-88,null
3,10:98:c3:e7:ed:a5,-94,null
4,3f:47:d3:83:9a:4e,-89,null
5,64:a2:46:fa:d9:b7,-91,null
6,58:35:b0:cf:22:4c,-88,null
