20210704093313,0.0,0.0
,adress,rssi,uuid
0,00:a0:50:53:37:2b,-68,null
1,4a:9e:ac:a4:c6:0a,-97,null
2,7b:f2:2c:9f:4b:27,-88,null
3,4e:dd:f5:8a:8c:7a,-91,null
4,41:ee:48:ba:3c:d5,-89,null
