20210704093344,0.0,0.0
,adress,rssi,uuid
0,00:a0:50:53:37:2b,-71,null
1,6a:85:70:ee:75:44,-99,null
2,60:14:a7:ee:d6:b4,-84,null
3,31:14:a7:55:1c:66,-95,0000fd6f-0000-1000-8000-00805f9b34fb
4,5c:31:3e:04:ec:71,-98,null
5,51:e7:25:43:2b:37,-94,null
