20210704093516,0.0,0.0
,adress,rssi,uuid
0,28:ed:e0:d2:49:fa,-89,null
1,00:a0:50:53:37:2b,-64,null
2,3f:47:d3:83:9a:4e,-83,null
3,64:a2:46:fa:d9:b7,-68,null
4,56:0a:f6:7b:3d:7e,-93,null
5,58:35:b0:cf:22:4c,-96,null
6,10:98:c3:e7:ed:a5,-100,null
