20210704093838,34.68170166666667,135.846065
,adress,rssi,uuid
0,64:a2:46:fa:d9:b7,-54,null
1,3f:47:d3:83:9a:4e,-58,null
2,00:a0:50:53:37:2b,-69,null
3,28:ed:e0:d2:49:fa,-92,null
4,56:0a:f6:7b:3d:7e,-93,null
