20201221173041,34.71890833333333,135.72367166666666
,adress,rssi,uuid
0,00:a0:50:11:96:4a,-67,null
1,71:f5:24:7d:d9:8b,-58,null
2,28:24:29:b8:f3:f7,-46,0000fd6f-0000-1000-8000-00805f9b34fb
3,c0:14:41:21:5b:a4,-44,null
4,22:54:83:32:51:3d,-94,null
5,f8:e9:c8:8a:cb:f6,-62,null
6,6d:59:90:59:be:4b,-93,null
