20201221175305,34.695058333333336,135.72085166666668
,adress,rssi,uuid
0,6b:18:ab:a1:b1:00,-91,null
1,00:a0:50:c4:2a:98,-82,null
2,c0:14:41:21:5b:a4,-56,null
3,34:69:d5:30:e7:92,-37,0000fd6f-0000-1000-8000-00805f9b34fb
4,2d:c0:d6:7d:27:d6,-94,null
5,58:24:0f:fb:f5:a2,-33,null
