20201221145034,34.716885,135.78292166666665
,adress,rssi,uuid
0,00:a0:50:53:45:e7,-72,null
1,76:8e:0d:91:9b:f1,-90,null
2,0e:66:bd:c0:f4:53,-51,0000fd6f-0000-1000-8000-00805f9b34fb
3,69:74:32:e2:0e:86,-51,null
4,47:3c:f5:6e:20:78,-100,null
5,71:3d:28:42:85:ee,-90,null
