20201221150227,34.716168333333336,135.75287833333334
,adress,rssi,uuid
0,65:08:aa:48:12:ab,-59,null
1,00:a0:50:53:45:e7,-73,null
2,47:71:e2:0b:86:83,-83,null
3,44:c8:d1:3f:bc:aa,-68,null
4,76:02:aa:19:88:10,-59,null
5,26:0c:ef:d8:fe:6e,-56,0000fd6f-0000-1000-8000-00805f9b34fb
6,5c:93:95:47:1f:f4,-59,null
