20201221144759,34.71548666666666,135.790245
,adress,rssi,uuid
0,00:a0:50:53:45:e7,-77,null
1,5b:ae:2b:9b:77:3b,-56,null
2,4b:52:fc:86:6f:83,-64,null
3,0e:66:bd:c0:f4:53,-54,0000fd6f-0000-1000-8000-00805f9b34fb
4,69:74:32:e2:0e:86,-55,null
5,77:71:11:e7:28:ef,-60,null
6,46:21:2d:da:cd:9e,-63,null
7,1b:e5:37:70:66:40,-93,null
