20201221161854,34.70755666666667,135.70306166666666
,adress,rssi,uuid
0,00:a0:50:d6:93:b3,-70,null
1,0b:c4:ff:fd:43:a5,-48,0000fd6f-0000-1000-8000-00805f9b34fb
2,c0:14:41:21:5b:a4,-54,null
3,78:1c:2e:9d:c2:63,-46,null
