20201221175203,34.694185,135.7219
,adress,rssi,uuid
0,c0:14:41:21:5b:a4,-53,null
1,00:a0:50:c4:2a:98,-70,null
2,34:69:d5:30:e7:92,-43,0000fd6f-0000-1000-8000-00805f9b34fb
3,58:24:0f:fb:f5:a2,-54,null
