20201221112432,34.71105333333333,135.757275
,adress,rssi,uuid
0,00:a0:50:d6:54:5d,-76,null
1,70:35:5d:80:6d:e0,-56,null
2,2d:56:ba:80:2f:f9,-57,0000fd6f-0000-1000-8000-00805f9b34fb
