20201221145121,34.71662,135.78064666666666
,adress,rssi,uuid
0,00:a0:50:53:45:e7,-73,null
1,69:74:32:e2:0e:86,-31,null
2,0e:66:bd:c0:f4:53,-30,0000fd6f-0000-1000-8000-00805f9b34fb
3,5b:1e:32:af:93:bd,-94,null
