20201221162043,34.704075,135.700065
,adress,rssi,uuid
0,7f:22:c9:18:7d:6c,-70,null
1,00:a0:50:d6:93:b3,-68,null
2,c0:14:41:21:5b:a4,-52,null
3,66:d0:09:b9:26:72,-72,null
4,78:1c:2e:9d:c2:63,-44,null
5,0b:c4:ff:fd:43:a5,-44,0000fd6f-0000-1000-8000-00805f9b34fb
6,00:1c:fc:54:c9:18,-98,null
7,69:41:0c:71:ec:02,-69,null
