20201221150039,34.71621666666667,135.754385
,adress,rssi,uuid
0,00:a0:50:53:45:e7,-74,null
1,65:08:aa:48:12:ab,-53,null
2,5c:93:95:47:1f:f4,-59,null
3,26:0c:ef:d8:fe:6e,-55,0000fd6f-0000-1000-8000-00805f9b34fb
4,76:02:aa:19:88:10,-48,null
5,44:c8:d1:3f:bc:aa,-74,null
6,4f:af:0e:ab:ad:7a,-90,null
