20201221174959,34.69316833333333,135.72508833333333
,adress,rssi,uuid
0,c0:14:41:21:5b:a4,-63,null
1,00:a0:50:c4:2a:98,-71,null
2,1a:32:41:95:e8:9f,-93,0000fd6f-0000-1000-8000-00805f9b34fb
3,34:69:d5:30:e7:92,-43,0000fd6f-0000-1000-8000-00805f9b34fb
4,58:24:0f:fb:f5:a2,-78,null
