20201221112926,34.70621833333333,135.76245
,adress,rssi,uuid
0,00:a0:50:d6:54:5d,-70,null
1,35:76:ff:d7:03:64,-57,0000fd6f-0000-1000-8000-00805f9b34fb
2,70:35:5d:80:6d:e0,-54,null
3,2d:56:ba:80:2f:f9,-55,0000fd6f-0000-1000-8000-00805f9b34fb
4,11:94:03:58:fc:77,-91,0000fd6f-0000-1000-8000-00805f9b34fb
5,57:b2:c7:e8:36:a0,-96,null
6,6e:bf:bf:22:20:5a,-96,null
