20201221120405,34.71006833333333,135.75017
,adress,rssi,uuid
0,00:a0:50:53:37:09,-72,null
1,59:2f:88:0e:a5:d8,-37,null
2,1f:8c:d5:fe:e6:cc,-40,0000fd6f-0000-1000-8000-00805f9b34fb
3,14:f4:88:67:51:71,-92,0000fd6f-0000-1000-8000-00805f9b34fb
4,4c:35:74:d5:48:c1,-92,null
5,71:7f:21:75:5b:77,-97,null
