20201221142529,34.711841666666665,135.80243166666668
,adress,rssi,uuid
0,00:a0:50:53:1b:22,-71,null
1,1f:3c:8b:91:3d:f4,-92,null
2,55:2a:73:85:f0:a6,-52,null
3,4c:b2:e6:83:22:21,-43,null
4,40:19:c6:75:a2:4c,-60,null
5,23:e1:df:4f:cc:b8,-47,0000fd6f-0000-1000-8000-00805f9b34fb
6,34:08:d4:28:ed:42,-89,null
7,7d:ef:ef:37:b6:b2,-93,null
