20201221171234,34.722638333333336,135.704385
,adress,rssi,uuid
0,00:a0:50:11:42:cc,-71,null
1,c0:14:41:21:5b:a4,-41,null
2,3f:fd:eb:d8:5b:32,-48,0000fd6f-0000-1000-8000-00805f9b34fb
3,2e:da:0e:3a:ed:74,-72,0000fd6f-0000-1000-8000-00805f9b34fb
4,55:93:24:9a:38:41,-48,null
5,43:ac:4f:4b:bb:67,-54,null
6,2f:d9:b0:36:fd:72,-93,null
7,5a:f6:f5:6d:23:9c,-96,null
