20201221112942,34.706465,135.76400833333332
,adress,rssi,uuid
0,00:a0:50:d6:54:5d,-70,null
1,35:76:ff:d7:03:64,-61,0000fd6f-0000-1000-8000-00805f9b34fb
2,2d:56:ba:80:2f:f9,-60,0000fd6f-0000-1000-8000-00805f9b34fb
3,70:35:5d:80:6d:e0,-60,null
4,6a:2a:6a:66:98:e2,-93,null
5,61:9d:2f:d4:88:6f,-85,null
6,69:21:a5:35:13:bd,-91,null
7,75:5b:00:28:92:ab,-98,null
