20201221175352,34.695751666666666,135.72304333333332
,adress,rssi,uuid
0,00:a0:50:c4:2a:98,-73,null
1,34:69:d5:30:e7:92,-45,0000fd6f-0000-1000-8000-00805f9b34fb
2,58:24:0f:fb:f5:a2,-45,null
3,c0:14:41:21:5b:a4,-61,null
