20201221191606,34.676305,135.76175
,adress,rssi,uuid
0,00:a0:50:53:46:a9,-73,null
1,36:14:cc:23:ff:2d,-64,0000fd6f-0000-1000-8000-00805f9b34fb
2,2a:5b:c5:a0:24:83,-42,0000fd6f-0000-1000-8000-00805f9b34fb
3,66:d8:10:82:b6:68,-46,null
4,4e:0d:d7:9d:a6:f7,-69,null
5,43:43:a8:b4:ab:80,-91,null
6,38:3d:75:a1:46:a8,-92,0000fd6f-0000-1000-8000-00805f9b34fb
