20201221154122,34.67372666666667,135.83513
,adress,rssi,uuid
0,57:a0:34:27:7b:02,-46,null
1,00:a0:50:53:46:6e,-75,null
2,78:e6:64:c6:91:2d,-92,null
3,7f:3f:3f:44:31:3e,-89,null
4,78:64:2a:05:7c:5d,-94,null
5,66:e1:55:ed:17:07,-82,null
6,1b:52:b6:c5:89:db,-47,0000fd6f-0000-1000-8000-00805f9b34fb
7,49:c4:c0:3c:0a:32,-91,null
