,time,latitude,longitude
0,20210704093313,0.0,0.0.1
1,20210704093328,0.0,0.0.1
2,20210704093344,0.0,0.0.1
3,20210704093359,0.0,0.0.1
4,20210704093414,0.0,0.0.1
5,20210704093430,0.0,0.0.1
6,20210704093445,0.0,0.0.1
7,20210704093501,0.0,0.0.1
8,20210704093516,0.0,0.0.1
9,20210704093532,0.0,0.0.1
10,20210704093547,34.68172166666667,135.84625833333334
11,20210704093603,34.68172166666667,135.84625833333334
12,20210704093618,34.681673333333336,135.84605666666667
13,20210704093634,34.681673333333336,135.84605666666667
14,20210704093649,34.681673333333336,135.84606
15,20210704093705,34.681673333333336,135.84606
16,20210704093720,34.68168333333333,135.846065
17,20210704093736,34.68168333333333,135.846065
18,20210704093751,34.68169666666667,135.84607666666668
19,20210704093807,34.68169666666667,135.84607666666668
20,20210704093822,34.68170166666667,135.846065
21,20210704093838,34.68170166666667,135.846065
22,20210704093853,34.68172166666667,135.846075
23,20210704093909,34.68172166666667,135.846075
24,20210704093924,34.681725,135.84606833333333
25,20210704093940,34.681725,135.84606833333333
26,20210704093955,34.68171666666667,135.846055
27,20210704094011,34.68171666666667,135.846055
28,20210704094026,34.6818,135.84593666666666
29,20210704094042,34.682413333333336,135.84585166666668
30,20210704094057,34.682968333333335,135.84548666666666
31,20210704094113,34.682968333333335,135.84548666666666
32,20210704094128,34.682871666666664,135.84367833333334
33,20210704094144,34.682871666666664,135.84367833333334
34,20210704094159,34.68342666666667,135.84123833333334
35,20210704094215,34.68342666666667,135.84123833333334
36,20210704094230,34.68340833333333,135.84014
37,20210704094246,34.68338333333333,135.84011
38,20210704094301,34.68339666666667,135.84000833333334
39,20210704094317,34.68358833333333,135.83926166666666
40,20210704094332,34.6837,135.83862
41,20210704094348,34.68369666666667,135.83861833333333
42,20210704094403,34.68376,135.83833666666666
43,20210704094419,34.68378166666667,135.83817166666665
44,20210704094434,34.684151666666665,135.83698833333332
45,20210704094450,34.68436,135.83613166666666
46,20210704094505,34.684378333333335,135.83583333333334
47,20210704094523,34.684378333333335,135.83583333333334
48,20210704094539,34.684378333333335,135.83583333333334
49,20210704094554,34.684443333333334,135.83006666666665
50,20210704094610,34.684443333333334,135.83006666666665
51,20210704094626,34.684443333333334,135.83006666666665
52,20210704094642,34.684275,135.82725
53,20210704094657,34.684275,135.82725166666665
54,20210704094713,34.684275,135.82725166666665
55,20210704094729,34.684275,135.82725166666665
56,20210704094744,34.68432166666667,135.82694166666667
57,20210704094800,34.68432166666667,135.82694166666667
58,20210704094815,34.684225,135.82584
59,20210704094831,34.684225,135.82584
60,20210704094846,34.68422666666667,135.82203666666666
61,20210704094902,34.684441666666665,135.82025833333333
62,20210704094917,34.684565,135.81971166666668
63,20210704094933,34.684565,135.81971166666668
64,20210704094948,34.684601666666666,135.819545
65,20210704095004,34.6845,135.81837166666668
66,20210704095019,34.684435,135.81798333333333
67,20210704095035,34.684448333333336,135.81798833333335
68,20210704095050,34.684448333333336,135.81795333333332
69,20210704095106,34.684371666666664,135.81712
70,20210704095121,34.68434666666667,135.81557166666667
71,20210704095137,34.68434666666667,135.81557166666667
72,20210704095152,34.68443833333333,135.81239166666666
73,20210704095208,34.68443833333333,135.81239166666666
74,20210704095223,34.68432333333333,135.80932333333334
75,20210704095239,34.68438666666667,135.80889166666665
76,20210704095254,34.6844,135.80889666666667
77,20210704095310,34.684405,135.80887833333333
78,20210704095325,34.684356666666666,135.80859166666667
79,20210704095341,34.684356666666666,135.80859166666667
80,20210704095357,34.684309999999996,135.80541
81,20210704095412,34.684326666666664,135.80474666666666
82,20210704095428,34.68436833333333,135.80473833333335
83,20210704095444,34.68432166666667,135.80466166666668
84,20210704095459,34.683373333333336,135.80458666666667
85,20210704095515,34.683168333333334,135.804245
86,20210704095530,34.683455,135.804385
87,20210704095546,34.683455,135.804385
88,20210704095601,34.683455,135.80438333333333
89,20210704095617,34.683455,135.80438333333333
90,20210704095633,34.68407166666667,135.80458166666668
91,20210704095648,34.684131666666666,135.80462833333334
92,20210704095704,34.68427166666667,135.80374666666665
93,20210704103039,34.68427166666667,135.80374666666665
94,20210704110415,34.68427166666667,135.80374666666665
95,20210704113750,34.68427166666667,135.80374666666665
96,20210704121126,34.68427166666667,135.80374666666665
97,20210704124502,34.68427166666667,135.80374666666665
98,20210704131838,34.68427166666667,135.80374666666665
99,20210704135214,34.68427166666667,135.80374666666665
100,20210704142549,34.68427166666667,135.80374666666665
101,20210704145925,34.68427166666667,135.80374666666665
102,20210704153300,34.68427166666667,135.80374666666665
103,20210704160636,34.68427166666667,135.80374666666665
104,20210704164012,34.68427166666667,135.80374666666665
105,20210704171347,34.68427166666667,135.80374666666665
