,time,latitude,longitude
0,20210704090011,34.68423,135.82864666666666
1,20210704090026,34.684221666666666,135.82866833333333
2,20210704090042,34.68420833333333,135.82869
3,20210704090058,34.68422666666667,135.828695
4,20210704090114,34.684261666666664,135.82869
5,20210704090130,34.684261666666664,135.82869
6,20210704090145,34.684255,135.82865
7,20210704090201,34.684255,135.82865
8,20210704090216,34.684255,135.82865
9,20210704090232,34.68432166666667,135.82856333333334
10,20210704090248,34.684293333333336,135.82856166666667
11,20210704090304,34.684281666666664,135.82858833333333
12,20210704090320,34.684235,135.82860333333332
13,20210704090336,34.684215,135.82861166666666
14,20210704090352,34.684221666666666,135.82859333333334
15,20210704090408,34.68424666666667,135.82859166666665
16,20210704090424,34.68422666666667,135.82855833333332
17,20210704090440,34.684221666666666,135.82859333333334
18,20210704090456,34.684216666666664,135.828615
19,20210704090512,34.684215,135.82864833333332
20,20210704090528,34.684198333333335,135.82864833333332
21,20210704090544,34.6842,135.82860166666666
22,20210704090600,34.68431833333333,135.828615
23,20210704090616,34.684326666666664,135.82859333333334
24,20210704090632,34.684315,135.82859833333333
25,20210704090648,34.684311666666666,135.82860333333332
26,20210704090704,34.68432333333333,135.828605
27,20210704090720,34.684353333333334,135.82859333333334
28,20210704090736,34.68436,135.82859333333334
29,20210704090753,34.684338333333336,135.82858333333334
30,20210704090808,34.684309999999996,135.82858833333333
31,20210704090825,34.684288333333335,135.82860833333334
32,20210704090840,34.684333333333335,135.82866333333334
33,20210704090856,34.684338333333336,135.82866833333333
34,20210704090912,34.684325,135.82868
35,20210704090929,34.68434,135.82874666666666
36,20210704090944,34.684461666666664,135.82990833333332
37,20210704091000,34.684461666666664,135.82990833333332
38,20210704091015,34.68452,135.83193666666668
39,20210704091031,34.68452,135.83193666666668
40,20210704091046,34.684468333333335,135.83478666666667
41,20210704091102,34.684468333333335,135.83478666666667
42,20210704091117,34.684065,135.83721333333332
43,20210704091133,34.684065,135.83721333333332
44,20210704091148,34.68454166666667,135.83830333333333
45,20210704091203,34.68454166666667,135.83830333333333
46,20210704091219,34.68526,135.83898166666665
47,20210704091235,34.685415,135.83929666666666
48,20210704091250,34.685055,135.83935333333332
49,20210704091306,34.68503166666667,135.83934
50,20210704091321,34.68503166666667,135.83933833333333
51,20210704091337,34.68503166666667,135.83933833333333
52,20210704091352,34.68503166666667,135.83934
53,20210704091408,34.68503166666667,135.83934
54,20210704091423,34.68503333333334,135.83934333333335
55,20210704091439,34.68503333333334,135.83934333333335
56,20210704091454,34.68503666666667,135.839345
57,20210704091510,34.68504333333333,135.83933666666667
58,20210704091525,34.685046666666665,135.83933833333333
59,20210704091541,34.685053333333336,135.83916
60,20210704091556,34.684668333333335,135.83844666666667
61,20210704091612,34.684668333333335,135.83844666666667
62,20210704091627,34.683685,135.838735
63,20210704091643,34.683685,135.838735
64,20210704091658,34.683455,135.84093166666668
65,20210704091714,34.683326666666666,135.84193
66,20210704091729,34.683033333333334,135.84284833333334
67,20210704091745,34.683051666666664,135.84288166666667
68,20210704091800,34.683051666666664,135.84288166666667
69,20210704091816,34.683051666666664,135.84288
70,20210704091831,34.683051666666664,135.84288
71,20210704091847,34.683051666666664,135.84288
72,20210704091902,34.683051666666664,135.84288
73,20210704091918,34.683051666666664,135.84291333333334
74,20210704091933,34.68294,135.84354166666665
75,20210704091948,34.68294,135.84354166666665
76,20210704092004,34.68320166666667,135.84520833333335
77,20210704092019,34.68320166666667,135.84520833333335
78,20210704092035,34.682585,135.84572333333332
79,20210704092051,34.68213,135.846115
80,20210704092106,34.681898333333336,135.84617333333333
81,20210704092121,34.681898333333336,135.84617333333333
82,20210704092137,34.68178666666667,135.84609666666665
83,20210704092152,34.68178666666667,135.84609666666665
84,20210704092208,34.681778333333334,135.84607333333332
85,20210704092223,34.681778333333334,135.84607333333332
86,20210704092239,34.68179333333333,135.84608333333333
87,20210704092254,34.68179333333333,135.84608333333333
88,20210704092310,34.681826666666666,135.846055
89,20210704092325,34.681826666666666,135.846055
90,20210704092341,34.681801666666665,135.84603166666668
91,20210704092356,34.681801666666665,135.84603166666668
92,20210704092412,34.68181,135.84605833333333
93,20210704092427,34.68181,135.84605833333333
94,20210704092443,34.68181333333333,135.846085
95,20210704092458,34.68181333333333,135.846085
96,20210704092514,34.68176,135.8461
97,20210704092529,34.68176,135.8461
98,20210704092545,34.68174666666667,135.84607333333332
99,20210704092600,34.68174666666667,135.84607333333332
100,20210704092616,34.681925,135.84600166666667
101,20210704092631,34.681925,135.84600166666667
102,20210704092647,34.68299666666667,135.84545333333332
103,20210704092702,34.68299666666667,135.84545333333332
104,20210704092718,34.68298333333333,135.842805
105,20210704092733,34.68298333333333,135.842805
106,20210704092749,34.6836,135.840405
107,20210704092805,34.68362333333334,135.8402
108,20210704092820,34.68371666666667,135.83893333333333
109,20210704092836,34.68371666666667,135.83893333333333
110,20210704092851,34.684415,135.83587
111,20210704092906,34.684415,135.83587
112,20210704092922,34.68441833333333,135.83270166666668
113,20210704092937,34.68441833333333,135.83270166666668
114,20210704092953,34.68442666666667,135.831975
115,20210704093008,34.68442666666667,135.831975
116,20210704093024,34.68443666666667,135.83198
117,20210704093040,34.68443666666667,135.83198
118,20210704093101,34.68443666666667,135.83198
119,20210704093117,34.68443666666667,135.83198
120,20210704093132,34.68440833333333,135.82871166666666
121,20210704093148,34.684421666666665,135.82874833333332
122,20210704093204,34.684421666666665,135.82874833333332
123,20210704093220,34.684421666666665,135.82874833333332
124,20210704093235,34.6843,135.82726833333334
125,20210704093251,34.68430166666667,135.82689333333335
126,20210704093307,34.684221666666666,135.82509833333333
127,20210704093323,34.68419166666666,135.823095
128,20210704093338,34.68419333333333,135.82145333333332
129,20210704093354,34.68419,135.82127833333334
130,20210704093409,34.68419,135.82127833333334
131,20210704093425,34.68419,135.82127833333334
132,20210704093440,34.68419,135.82127833333334
133,20210704093456,34.68429,135.82090333333332
134,20210704093511,34.684493333333336,135.81979666666666
135,20210704093527,34.68449666666667,135.81978166666667
136,20210704093542,34.68454166666667,135.81921833333334
137,20210704093558,34.68454166666667,135.81921833333334
138,20210704093613,34.684325,135.81552166666665
139,20210704093629,34.68431833333333,135.81381
140,20210704093644,34.684315,135.81249166666666
141,20210704093700,34.68434333333333,135.81244833333332
142,20210704093715,34.68434333333333,135.81244833333332
143,20210704093731,34.68434333333333,135.81244833333332
144,20210704093746,34.684281666666664,135.81153
145,20210704093802,34.684286666666665,135.80976333333334
146,20210704093817,34.68430333333333,135.80785166666666
147,20210704093833,34.68431666666667,135.80621
148,20210704093849,34.68431666666667,135.80621
149,20210704093904,34.684305,135.80479666666668
150,20210704093920,34.684305,135.80479666666668
151,20210704093936,34.684305,135.80479666666668
152,20210704093951,34.684305,135.80479666666668
153,20210704094007,34.683205,135.80428666666666
154,20210704094023,34.683205,135.80428666666666
155,20210704094038,34.68345,135.80447833333332
156,20210704094054,34.68345166666667,135.80448333333334
