,time,latitude,longitude
0,20210704094910,34.693063333333335,135.78242166666666
1,20210704094926,34.693063333333335,135.78242
2,20210704094941,34.693063333333335,135.78242
3,20210704094957,34.693063333333335,135.78242
4,20210704095013,34.693063333333335,135.78242166666666
5,20210704095029,34.693063333333335,135.78242166666666
6,20210704095044,34.693061666666665,135.78242166666666
7,20210704095100,34.693061666666665,135.78242166666666
8,20210704095115,34.693063333333335,135.78240666666667
9,20210704095131,34.693063333333335,135.78240666666667
10,20210704095146,34.693063333333335,135.78240666666667
11,20210704095202,34.69307333333333,135.78241333333332
12,20210704095218,34.69307333333333,135.78241333333332
13,20210704095233,34.693075,135.78241333333332
14,20210704095249,34.693075,135.78241333333332
15,20210704095304,34.693075,135.78241333333332
16,20210704095320,34.692973333333335,135.78272166666667
17,20210704095336,34.69298166666667,135.78225833333335
18,20210704095352,34.69298166666667,135.78225833333335
19,20210704095407,34.693176666666666,135.78218333333334
20,20210704095422,34.693176666666666,135.78218333333334
21,20210704095438,34.69319,135.78216
22,20210704095454,34.69319,135.78216
23,20210704095509,34.693198333333335,135.78214333333332
24,20210704095525,34.693198333333335,135.78214333333332
25,20210704095540,34.69318333333333,135.78214166666666
26,20210704095555,34.69318333333333,135.78214166666666
27,20210704095611,34.69318333333333,135.78213666666667
28,20210704095627,34.693178333333336,135.782135
29,20210704095643,34.693178333333336,135.782135
30,20210704095658,34.693178333333336,135.782135
31,20210704095714,34.69318666666667,135.78212166666665
32,20210704095730,34.69318833333333,135.78212166666665
33,20210704095746,34.69318833333333,135.78212166666665
34,20210704095801,34.69318833333333,135.78212166666665
35,20210704095817,34.69318833333333,135.78212166666665
36,20210704095832,34.692475,135.78224
37,20210704095847,34.692475,135.78224
38,20210704095903,34.692405,135.78221666666667
39,20210704095919,34.692405,135.78221666666667
40,20210704095934,34.690106666666665,135.78218666666666
41,20210704095949,34.690106666666665,135.78218666666666
42,20210704100005,34.68760666666667,135.78218833333332
43,20210704100021,34.68760666666667,135.78218833333332
44,20210704100036,34.68760666666667,135.78218833333332
45,20210704100051,34.68760666666667,135.78218833333332
46,20210704100107,34.68425,135.78041166666668
47,20210704100123,34.68425833333333,135.78041
48,20210704100139,34.68425833333333,135.78041
49,20210704100154,34.68385166666667,135.781515
50,20210704100209,34.68393833333333,135.78342333333333
51,20210704100225,34.68403833333333,135.78519
52,20210704100240,34.68414333333333,135.786795
53,20210704100256,34.68423,135.78827833333332
54,20210704100312,34.68434833333333,135.78993
55,20210704100328,34.68434833333333,135.78993
56,20210704100343,34.68442666666667,135.790995
57,20210704100359,34.68442666666667,135.790995
58,20210704100414,34.68442666666667,135.790995
59,20210704100429,34.68442666666667,135.790995
60,20210704100445,34.684695,135.79343166666666
61,20210704100500,34.68463,135.79237666666666
62,20210704100516,34.685588333333335,135.79225333333332
