,address,rssi,uuid
0,9a:fe:60:55:e8:88,-91,
1,00:a0:50:1d:4a:ce,-71,
2,45:cc:47:fb:2a:b0,-86,
3,4b:2a:e6:82:69:fd,-58,
4,4d:f3:b2:9a:b0:ca,-69,
5,65:a5:49:7d:be:64,-86,
6,cd:19:08:15:07:4e,-86,
7,39:fb:13:56:fc:e0,-91,0000fd6f-0000-1000-8000-00805f9b34fb
8,64:69:01:16:86:07,-85,
9,02:47:ee:38:f8:72,-87,0000fd6f-0000-1000-8000-00805f9b34fb
10,45:6d:3c:2f:34:d0,-88,
11,29:b9:8a:51:73:02,-88,
12,09:7d:4f:ad:46:51,-90,0000fd6f-0000-1000-8000-00805f9b34fb
13,25:8b:52:53:ee:85,-49,0000fd6f-0000-1000-8000-00805f9b34fb
14,5a:1d:c1:c3:7b:ca,-46,
15,5d:89:fe:a6:2a:9e,-91,
16,3b:57:1f:4e:36:39,-96,
17,58:6b:6b:4d:3a:37,-94,
18,16:ff:a1:c7:0d:33,-99,
19,6c:ce:ba:4f:d8:a7,-79,
20,32:ad:ab:61:3f:40,-85,0000fd6f-0000-1000-8000-00805f9b34fb
21,5b:e6:f3:84:46:ee,-93,
22,46:ac:e6:f2:25:b7,-94,
23,1b:3b:25:2d:20:9b,-96,0000fd6f-0000-1000-8000-00805f9b34fb
24,5f:de:32:75:50:0d,-96,
25,42:16:ab:1a:3a:45,-98,
26,79:39:90:ae:af:08,-93,
27,03:51:2c:ac:78:c9,-93,0000fd6f-0000-1000-8000-00805f9b34fb
28,12:6e:d7:f1:94:39,-91,0000fd6f-0000-1000-8000-00805f9b34fb
29,00:e7:f1:89:29:94,-95,
30,53:8f:1d:f1:bf:ce,-94,
31,46:3d:69:bf:68:37,-94,
32,fb:94:4c:af:7b:56,-91,
33,52:96:ac:34:54:90,-96,
34,67:4e:e3:e7:e4:40,-88,
35,64:ff:27:a8:b3:46,-97,
36,59:5f:44:2f:a1:94,-92,
37,5e:34:3e:6d:b4:22,-90,
38,33:8f:9f:d0:10:d4,-95,
39,60:51:ff:b7:2e:51,-98,
40,0a:cb:32:7c:b8:29,-90,0000fd6f-0000-1000-8000-00805f9b34fb
41,4a:41:ed:0f:66:19,-91,
42,78:1e:fc:6f:dc:73,-96,
43,38:18:4c:fc:a3:89,-95,
44,4c:28:ee:e3:97:65,-93,
45,63:9e:a8:85:4f:65,-88,
46,55:56:89:60:eb:de,-96,
