,address,rssi,uuid
0,00:a0:50:1d:4a:ce,-74,
1,02:bf:cf:42:d0:03,-59,
2,5a:79:ec:7e:66:4e,-56,
3,7c:0f:6b:d6:44:8d,-97,
4,40:8f:c2:bf:b1:d9,-60,
5,7e:fe:cc:4b:07:3c,-74,
6,6a:59:75:62:65:f6,-51,
7,50:57:6d:68:3f:87,-64,
8,6c:24:6f:df:a0:fb,-54,
9,12:8a:70:a5:f5:33,-89,0000fd6f-0000-1000-8000-00805f9b34fb
10,71:99:83:00:aa:31,-99,
11,0b:75:74:fd:42:89,-95,0000fd6f-0000-1000-8000-00805f9b34fb
12,fc:3c:57:8b:d0:ef,-97,
13,0e:ee:7e:36:84:5d,-96,0000fd6f-0000-1000-8000-00805f9b34fb
14,4a:52:b0:18:06:df,-92,
15,04:52:c7:d1:2e:f8,-89,
16,d4:17:8a:85:de:68,-54,
17,51:5f:fe:8c:3f:59,-87,
18,e1:a7:19:2f:46:e6,-88,
19,63:30:df:e8:66:de,-98,
20,30:b1:ad:de:60:f3,-90,0000fd6f-0000-1000-8000-00805f9b34fb
21,6b:09:57:e8:5a:ef,-89,
22,74:5f:c1:2e:ab:5c,-99,
23,50:12:1b:2b:3c:7a,-95,
