,address,rssi,uuid
0,00:a0:50:1d:4a:ce,-66,
1,28:e0:5f:68:03:43,-98,0000fd6f-0000-1000-8000-00805f9b34fb
2,45:a1:0c:7d:c0:d1,-57,
3,64:a7:d2:8c:a0:96,-88,
4,5c:18:c7:54:18:8d,-93,
5,ac:12:2f:6b:6a:36,-57,
6,33:65:5e:11:f2:06,-93,0000fd6f-0000-1000-8000-00805f9b34fb
7,4c:71:5f:69:2b:f2,-56,
8,67:c6:81:31:37:ed,-87,
9,66:73:f3:bd:f9:7e,-92,
10,00:46:ca:b2:56:88,-91,0000fd6f-0000-1000-8000-00805f9b34fb
11,00:a0:50:52:f3:a8,-86,
12,5c:b8:0f:41:55:e8,-94,
13,68:dd:6c:9d:ce:d3,-95,
14,40:df:1d:5e:23:9a,-82,
15,17:db:c4:85:b4:e5,-82,0000fd6f-0000-1000-8000-00805f9b34fb
16,7b:03:2e:d2:00:74,-84,
17,98:b6:e9:16:1d:33,-83,
18,74:cf:2d:55:7e:bf,-74,
19,11:26:a7:07:7c:10,-91,0000fd6f-0000-1000-8000-00805f9b34fb
20,44:b6:d9:e7:cd:4a,-87,
21,66:5b:9b:7a:e4:b7,-73,
22,6f:f4:ad:5e:62:fe,-91,
23,3b:60:be:f2:01:81,-85,0000fd6f-0000-1000-8000-00805f9b34fb
24,11:d5:e3:a8:a4:b7,-93,0000fd6f-0000-1000-8000-00805f9b34fb
25,63:4d:42:ff:90:40,-91,0000fd6f-0000-1000-8000-00805f9b34fb
26,ce:e9:9c:55:9d:17,-98,
27,13:f6:b8:ff:c0:a2,-86,0000fd6f-0000-1000-8000-00805f9b34fb
28,51:56:8c:90:33:59,-90,
29,71:f4:26:d6:fa:f3,-89,
30,48:f4:96:e6:93:6a,-92,
31,0e:8f:d0:4b:52:d9,-83,0000fd6f-0000-1000-8000-00805f9b34fb
32,3a:ce:22:f0:8f:6b,-95,0000fd6f-0000-1000-8000-00805f9b34fb
33,2e:b9:99:2d:87:b6,-90,0000fd6f-0000-1000-8000-00805f9b34fb
34,68:c3:03:02:99:89,-95,
35,73:00:d5:20:0e:6e,-90,
36,72:bd:ca:e8:cd:3e,-81,
37,60:f1:89:a3:7f:98,-91,
38,70:8d:ec:d2:f8:9c,-64,
39,36:6e:5f:d9:55:ee,-96,0000fd6f-0000-1000-8000-00805f9b34fb
40,41:45:c3:50:a1:ed,-95,
41,77:2d:d7:bd:35:dd,-85,0000fd6f-0000-1000-8000-00805f9b34fb
42,7d:99:9e:91:15:6b,-90,
43,4a:dd:b1:75:7e:e2,-96,
44,1f:1c:5b:7b:92:5b,-86,
45,6f:7e:58:bc:a5:f1,-97,
46,5f:f4:cc:d9:92:72,-95,
47,5d:3b:22:43:48:ed,-95,
48,5c:75:1a:76:44:e0,-91,
49,68:ef:dc:bf:49:f2,-96,
50,61:8d:6d:00:e8:50,-93,
51,15:78:73:76:8b:ff,-91,0000fd6f-0000-1000-8000-00805f9b34fb
52,f3:85:80:87:df:89,-101,
53,47:e2:ab:88:61:29,-94,
54,17:2e:c2:e8:67:60,-91,0000fd6f-0000-1000-8000-00805f9b34fb
55,24:1f:25:c8:29:ad,-90,0000fd6f-0000-1000-8000-00805f9b34fb
56,4e:cb:62:63:6c:a8,-94,
57,64:5f:2f:3d:00:e1,-91,
58,0c:b0:94:a3:ec:f0,-89,0000fd6f-0000-1000-8000-00805f9b34fb
59,1d:8e:f5:8f:8d:c3,-88,
60,4b:6b:55:09:8e:78,-96,
61,45:8f:28:85:cf:46,-91,
62,5a:55:ff:e6:69:0f,-87,
63,5d:25:8c:80:f2:50,-91,
64,4f:07:42:83:4a:87,-93,
65,6d:6f:c1:cc:33:ee,-91,
66,74:3c:5c:ea:18:3d,-94,
67,64:6a:b8:fc:21:89,-95,
68,0a:3c:e1:52:fb:3c,-90,0000fd6f-0000-1000-8000-00805f9b34fb
69,78:6b:58:83:bb:bb,-97,
70,5d:5d:4c:92:62:94,-93,
71,4a:5c:b0:5d:15:c8,-91,
72,d1:6c:78:99:35:e8,-70,
73,ea:7b:03:3d:72:03,-97,
74,4f:e1:14:ea:ac:57,-99,
75,72:52:53:03:1b:23,-94,
76,21:85:14:c0:ef:9c,-89,0000fd6f-0000-1000-8000-00805f9b34fb
77,69:98:1e:e8:62:51,-100,
78,06:95:78:35:79:79,-95,0000fd6f-0000-1000-8000-00805f9b34fb
