,address,rssi,uuid
0,00:a0:50:1d:4a:ce,-73,
1,0e:c8:c6:ab:5c:e1,-92,0000fd6f-0000-1000-8000-00805f9b34fb
2,ac:12:2f:6b:6a:36,-69,
3,45:a1:0c:7d:c0:d1,-64,
4,66:5b:9b:7a:e4:b7,-72,
5,63:4d:42:ff:90:40,-95,0000fd6f-0000-1000-8000-00805f9b34fb
6,c4:ac:59:53:05:16,-92,
7,5c:36:72:08:45:d4,-89,
8,d4:aa:55:1e:be:5f,-91,
9,70:8d:ec:d2:f8:9c,-66,
10,48:4c:8b:d8:c3:cd,-94,
11,06:84:9f:59:82:12,-92,0000fd6f-0000-1000-8000-00805f9b34fb
12,07:ba:58:91:39:6f,-96,0000fd6f-0000-1000-8000-00805f9b34fb
13,cd:67:1b:af:ab:c2,-72,
14,00:c0:8f:92:64:a5,-95,
15,4b:35:84:9b:13:f4,-96,
16,69:06:d1:8a:4d:e9,-98,
17,b0:c0:90:d7:44:74,-102,
18,20:4c:03:43:98:c1,-84,
19,00:1c:fc:81:a3:23,-93,
20,d4:6a:6a:16:2d:f0,-97,
21,26:2b:96:7a:10:96,-93,0000fd6f-0000-1000-8000-00805f9b34fb
22,55:7d:0b:7c:07:9c,-99,
23,6f:34:53:66:58:01,-94,
24,2f:8d:30:7c:21:c3,-92,0000fd6f-0000-1000-8000-00805f9b34fb
