,address,rssi,uuid
0,4f:a9:3a:d4:a6:e2,-90,
1,00:a0:50:1d:4a:ce,-72,
2,30:aa:02:7a:bb:5b,-65,0000fd6f-0000-1000-8000-00805f9b34fb
3,55:e1:38:6f:6b:9c,-89,
4,63:56:28:df:5f:0c,-87,
5,6e:d1:89:6e:66:f6,-81,
6,56:54:4f:dd:ba:3f,-95,
7,68:a2:bf:dd:68:bb,-89,
8,58:2d:67:9e:32:16,-83,
9,2e:c7:ce:81:38:7b,-91,0000fd6f-0000-1000-8000-00805f9b34fb
10,47:ca:09:4a:a5:ff,-92,
11,5b:bc:60:46:5b:9b,-88,
12,47:c5:af:f0:74:3f,-86,
13,62:2b:71:2b:08:89,-88,
14,0a:ed:8c:41:1f:62,-86,0000fd6f-0000-1000-8000-00805f9b34fb
15,4e:98:58:89:51:f5,-91,
16,29:9b:5d:ce:f8:74,-88,
17,a0:cc:2b:42:bc:69,-90,
18,af:3c:21:b0:04:9a,-87,
19,15:dc:1d:98:06:1c,-91,
20,76:76:9f:a2:ff:cb,-91,
21,67:60:f7:cc:69:fa,-95,
22,6b:21:d5:ed:ae:50,-88,
23,59:45:29:48:37:ba,-91,
24,c7:59:1d:f0:d1:e6,-93,
25,46:2a:d6:b2:7a:ce,-91,
26,47:51:00:8d:82:ff,-85,
27,45:6f:20:a9:91:ae,-84,
28,24:7a:e3:13:07:ce,-87,
29,59:15:78:6c:07:10,-92,
30,55:ab:b4:2f:6b:1e,-91,
31,5d:d1:16:50:b9:b5,-94,
32,3c:22:85:b8:e8:90,-88,
33,73:10:0a:79:f8:32,-95,
34,49:e2:0b:80:8b:57,-84,
35,6d:d0:f1:de:14:4d,-86,
36,08:70:0a:d8:82:53,-80,0000fd6f-0000-1000-8000-00805f9b34fb
37,37:fc:80:fc:6d:87,-96,0000fd6f-0000-1000-8000-00805f9b34fb
38,5c:82:1d:5d:8f:5a,-94,
39,18:cc:eb:2f:a7:b7,-82,0000fd6f-0000-1000-8000-00805f9b34fb
40,5d:5e:5f:7b:e1:2f,-92,
41,76:71:c1:02:1c:16,-89,
42,46:7c:59:f5:e8:5f,-92,
43,6a:9c:06:19:79:ad,-94,
44,18:fc:62:52:92:ff,-92,0000fd6f-0000-1000-8000-00805f9b34fb
45,7a:03:76:ed:d5:e8,-90,
46,33:ff:40:30:a5:3c,-92,0000fd6f-0000-1000-8000-00805f9b34fb
47,51:be:14:25:62:2a,-91,
48,5a:02:9b:fa:04:f5,-94,
49,29:a2:6c:a5:ad:1e,-88,0000fd6f-0000-1000-8000-00805f9b34fb
50,4b:1f:f5:fe:d8:3e,-87,
51,4d:09:75:d3:9c:0d,-95,
52,65:f6:ca:72:16:5f,-94,
53,78:d0:af:64:fa:5e,-92,
54,56:30:34:fa:97:fb,-91,
55,65:9e:00:c7:3c:49,-95,
56,4a:75:2f:a0:5e:d1,-91,
57,75:4c:ec:44:f6:bf,-91,
58,04:72:cc:b3:d9:b6,-82,0000fd6f-0000-1000-8000-00805f9b34fb
59,49:34:03:a0:e2:9f,-96,
60,7b:bd:e4:50:1e:e7,-93,
61,79:5f:4a:d0:bf:f0,-88,
62,1c:52:16:f7:e6:ce,-89,
63,66:8b:11:bb:4d:5e,-93,
64,4b:ac:b6:3a:c6:e0,-95,
65,12:07:62:6d:0d:6e,-92,
66,75:29:ae:0c:a1:53,-92,
67,11:9a:68:30:46:37,-90,0000fd6f-0000-1000-8000-00805f9b34fb
68,73:96:f7:7d:b0:96,-91,
69,76:54:41:aa:c4:1f,-99,
70,49:03:e5:37:7e:5b,-99,
71,78:eb:37:e1:de:1a,-92,
72,7c:ba:b0:ed:48:de,-90,
73,47:d3:40:97:f2:0c,-94,
74,5e:61:22:fa:6e:e9,-91,
75,3b:f4:c5:bc:15:ab,-92,0000fd6f-0000-1000-8000-00805f9b34fb
76,74:aa:7c:ae:78:4b,-101,
77,61:43:f6:fd:9f:b5,-96,
78,5c:2f:f1:14:3f:c8,-86,
79,5a:d0:75:5d:1b:be,-101,
80,49:32:2f:b4:7e:37,-95,
81,5d:5e:a7:e2:69:68,-96,
82,0b:de:63:1f:8a:18,-94,0000fd6f-0000-1000-8000-00805f9b34fb
83,7c:95:d9:c5:2a:f7,-92,
84,28:05:9d:df:b3:43,-85,0000fd6f-0000-1000-8000-00805f9b34fb
